locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T15:45:00+00:00,2021-01-17,pm10,117,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T14:30:00+00:00,2021-01-17,pm10,165.56,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T12:30:00+00:00,2021-01-17,pm10,76.56,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T11:45:00+00:00,2021-01-17,pm10,57,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T10:30:00+00:00,2021-01-17,pm10,55.1,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T09:45:00+00:00,2021-01-17,pm10,65,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T08:30:00+00:00,2021-01-17,pm10,67.22,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T07:30:00+00:00,2021-01-17,pm10,53.78,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T06:15:00+00:00,2021-01-17,pm10,58,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T05:30:00+00:00,2021-01-17,pm10,66.9,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T04:30:00+00:00,2021-01-17,pm10,142.67,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T03:15:00+00:00,2021-01-17,pm10,121,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T03:00:00+00:00,2021-01-17,pm10,121,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T02:30:00+00:00,2021-01-17,pm10,119,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T22:45:00+00:00,2021-01-16,pm10,151,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T20:00:00+00:00,2021-01-16,pm10,97,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T19:30:00+00:00,2021-01-16,pm10,98.3,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T19:00:00+00:00,2021-01-16,pm10,110,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T18:15:00+00:00,2021-01-16,pm10,113,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T15:45:00+00:00,2021-01-16,pm10,80,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T15:30:00+00:00,2021-01-16,pm10,79.78,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T13:00:00+00:00,2021-01-16,pm10,117,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T12:00:00+00:00,2021-01-16,pm10,985,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T11:45:00+00:00,2021-01-16,pm10,985,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T09:15:00+00:00,2021-01-16,pm10,93,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T07:30:00+00:00,2021-01-16,pm10,74,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T07:15:00+00:00,2021-01-16,pm10,821,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T05:15:00+00:00,2021-01-16,pm10,110,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-16T03:45:00+00:00,2021-01-16,pm10,140,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T21:45:00+00:00,2021-01-15,pm10,130,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T21:30:00+00:00,2021-01-15,pm10,129.22,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T21:15:00+00:00,2021-01-15,pm10,123,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T20:45:00+00:00,2021-01-15,pm10,123,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T20:30:00+00:00,2021-01-15,pm10,123.73,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T19:15:00+00:00,2021-01-15,pm10,129,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T18:15:00+00:00,2021-01-15,pm10,95,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T17:30:00+00:00,2021-01-15,pm10,97.2,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T16:30:00+00:00,2021-01-15,pm10,110.43,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T14:30:00+00:00,2021-01-15,pm10,94.68,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T14:15:00+00:00,2021-01-15,pm10,78,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T14:00:00+00:00,2021-01-15,pm10,78,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T13:30:00+00:00,2021-01-15,pm10,76.67,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T13:00:00+00:00,2021-01-15,pm10,66,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T12:30:00+00:00,2021-01-15,pm10,67.22,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T12:15:00+00:00,2021-01-15,pm10,76,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T11:45:00+00:00,2021-01-15,pm10,76,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T10:30:00+00:00,2021-01-15,pm10,94.17,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T08:15:00+00:00,2021-01-15,pm10,115,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T07:15:00+00:00,2021-01-15,pm10,304,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T06:00:00+00:00,2021-01-15,pm10,153,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T05:15:00+00:00,2021-01-15,pm10,130,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T05:00:00+00:00,2021-01-15,pm10,130,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T04:00:00+00:00,2021-01-15,pm10,121,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T03:45:00+00:00,2021-01-15,pm10,121,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T03:00:00+00:00,2021-01-15,pm10,90,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T02:45:00+00:00,2021-01-15,pm10,90,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T02:30:00+00:00,2021-01-15,pm10,88.68,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T02:15:00+00:00,2021-01-15,pm10,79,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T01:45:00+00:00,2021-01-15,pm10,79,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T00:30:00+00:00,2021-01-15,pm10,74.12,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-15T00:00:00+00:00,2021-01-15,pm10,75,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T23:45:00+00:00,2021-01-14,pm10,75,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T23:30:00+00:00,2021-01-14,pm10,74.88,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T23:00:00+00:00,2021-01-14,pm10,74,µg/m³,15.34763,76.181767
